year,month,day,hour,minute,second,datetime,event_id,latitude,longitude,depth_km,magnitude,err_x_m,err_y_m,err_z_m,err_h_m,utm_x_m,utm_y_m,proj_x_m,proj_y_m,t_days_since_rain,along_fault_from_p1_m,along_fault_from_p1_km,r_proj_m,r_proj_km,dist_to_fault_m,dist_to_fault_km,distance_to_segment_m,distance_to_segment_km,on_segment_projection,side_of_fault,fault_length_m,fault_length_km
2024,10,5,5,5,12.11,2024-10-05 05:05:12.110,3897,23.011336,-109.758529,8.745,1.4,182.6,94.0,118.4,205.3746819839291,627224.1774976988,2545313.5218868414,626893.8354205806,2545086.2882545795,21.211945717592595,1069.0602184477311,1.0690602184477311,-400.9501359840065,-0.40095013598400653,400.9501359840065,0.40095013598400653,400.9501359841468,0.4009501359841468,True,left,2767.9951082135894,2.7679951082135896
2024,10,5,5,18,12.21,2024-10-05 05:18:12.210,3898,23.010541,-109.732845,11.656,1.6,201.5,103.7,65.0,226.61848997820104,629857.2953069601,2545248.031359205,627770.1511241812,2543812.339733591,21.220974652777777,2615.305362824008,2.6153053628240084,-2533.255076688306,-2.533255076688306,2533.255076688306,2.533255076688306,2533.2550766881886,2.5332550766881887,True,left,2767.9951082135894,2.7679951082135896
2024,10,5,6,12,12.46,2024-10-05 06:12:12.460,3902,23.028042,-109.739087,11.057,1.6,189.7,98.1,66.7,213.5642760388544,629200.8686045471,2547180.20166697,626657.1156435212,2545430.420864134,21.258477546296294,651.371930594445,0.651371930594445,-3087.4604426129636,-3.0874604426129637,3087.4604426129636,3.0874604426129637,3087.4604426130763,3.0874604426130765,True,left,2767.9951082135894,2.7679951082135896
2024,10,5,6,19,20.17,2024-10-05 06:19:20.170,3903,23.011641,-109.751025,9.582,1.5,187.7,91.1,114.1,208.639641487422,627992.9738219947,2545353.825995215,627121.9471489971,2544754.6696406,21.263427893518518,1471.5597411539861,1.471559741153986,-1057.201873980919,-1.0572018739809188,1057.201873980919,1.0572018739809188,1057.2018739809594,1.0572018739809594,True,left,2767.9951082135894,2.7679951082135896
2024,10,5,6,22,3.82,2024-10-05 06:22:03.820,3904,23.025741,-109.728092,10.192,1.7,186.1,104.4,90.1,213.3836216770163,630329.8250094382,2546935.180677839,627134.1359217365,2544736.950148709,21.26532199074074,1493.0666371125828,1.493066637112583,-3878.742863925717,-3.8787428639257167,3878.742863925717,3.8787428639257167,3878.742863925751,3.878742863925751,True,left,2767.9951082135894,2.7679951082135896
2024,10,5,6,24,22.38,2024-10-05 06:24:22.380,3905,23.012262,-109.741602,9.66,1.6,186.3,96.8,112.3,209.9474458048966,628958.1456238668,2545430.8443563455,627395.9899327566,2544356.2785155484,21.266925694444442,1955.1038816943146,1.9551038816943147,-1896.0543635339484,-1.8960543635339484,1896.0543635339484,1.8960543635339484,1896.0543635338513,1.8960543635338514,True,left,2767.9951082135894,2.7679951082135896
2024,10,5,6,25,25.58,2024-10-05 06:25:25.580,3906,23.012472,-109.734717,11.856,1.8,202.0,104.1,68.9,227.24614408169833,629663.5860656346,2545460.171521623,627608.8777804864,2544046.791697456,21.267657175925926,2330.7411086620077,2.3307411086620076,-2493.8862573141287,-2.4938862573141285,2493.8862573141287,2.4938862573141285,2493.8862573139854,2.4938862573139855,True,left,2767.9951082135894,2.7679951082135896
2024,10,5,6,26,28.55,2024-10-05 06:26:28.550,3907,23.008915,-109.76001,9.656,1.6,222.0,85.8,136.8,238.00344535321332,627074.658115211,2545044.1885452163,626971.5719911695,2544973.2783099655,21.26838599537037,1206.225162907461,1.206225162907461,-125.11998414808093,-0.12511998414808093,125.11998414808093,0.12511998414808093,125.11998414810238,0.12511998414810238,True,left,2767.9951082135894,2.7679951082135896
2024,10,5,6,27,42.81,2024-10-05 06:27:42.810,3908,23.01118,-109.750513,9.775,1.6,198.4,88.2,110.3,217.12162490180475,628045.8837753386,2545303.232197451,627162.5653732253,2544695.6206854484,21.26924548611111,1543.2299528459152,1.5432299528459152,-1072.1208649354605,-1.0721208649354605,1072.1208649354605,1.0721208649354605,1072.120864935556,1.072120864935556,True,left,2767.9951082135894,2.7679951082135896
2024,10,5,6,52,51.71,2024-10-05 06:52:51.710,3909,23.025572,-109.737231,10.085,1.3,236.8,125.7,87.7,268.0946288160209,629393.425254812,2546908.3648932707,626845.8931796649,2545155.98453716,21.28670960648148,984.4668956053625,0.9844668956053625,-3092.0473130899204,-3.09204731308992,3092.0473130899204,3.09204731308992,3092.047313089815,3.092047313089815,True,left,2767.9951082135894,2.7679951082135896
