year,month,day,hour,minute,second,datetime,event_id,latitude,longitude,depth_km,magnitude,err_x_m,err_y_m,err_z_m,err_h_m,utm_x_m,utm_y_m,proj_x_m,proj_y_m,t_days_since_rain,along_fault_from_p1_m,along_fault_from_p1_km,r_proj_m,r_proj_km,dist_to_fault_m,dist_to_fault_km,distance_to_segment_m,distance_to_segment_km,on_segment_projection,side_of_fault,fault_length_m,fault_length_km
2024,8,9,11,27,12.88,2024-08-09 11:27:12.880,35,23.004598,-109.756283,7.244,2.0,167.9,75.3,128.8,184.0122278545641,627460.700127705,2544569.4554354167,627317.2347033187,2544470.769340773,-35.522767592592594,1816.1415298703307,1.8161415298703307,-174.13004700613658,-0.17413004700613657,174.13004700613658,0.17413004700613657,174.13004700608647,0.17413004700608647,True,left,2767.9951082135894,2.7679951082135896
2024,8,9,15,14,54.54,2024-08-09 15:14:54.540,37,23.000828,-109.752962,7.408,1.9,170.6,84.0,141.2,190.15877576383377,627804.6366723273,2544154.940111661,627621.2557334987,2544028.7971837567,-35.36464652777778,2352.581810208434,2.352581810208434,-222.57719331914373,-0.22257719331914372,222.57719331914373,0.22257719331914372,222.5771933192618,0.2225771933192618,True,left,2767.9951082135894,2.7679951082135896
2024,8,12,1,55,27.93,2024-08-12 01:55:27.930,47,22.99763,-109.752734,7.877,2.2,190.7,69.3,120.0,202.90140462796208,627831.0182748002,2543801.0625844365,627794.9668434521,2543776.2637523743,-32.919815625,2659.092305439796,2.659092305439796,-43.75714540366845,-0.04375714540366845,43.75714540366845,0.04375714540366845,43.75714540384196,0.04375714540384196,True,left,2767.9951082135894,2.7679951082135896
2024,9,3,23,51,52.46,2024-09-03 23:51:52.460,224,23.018658,-109.757666,10.699,1.9,195.5,101.4,115.0,220.23217294482657,627305.7526790979,2546124.9494846454,626541.1533266862,2545599.0016865656,-10.005642824074075,446.758263852987,0.446758263852987,-928.0265384209043,-0.9280265384209043,928.0265384209043,0.9280265384209043,928.0265384208482,0.9280265384208481,True,left,2767.9951082135894,2.7679951082135896
2024,9,4,7,34,21.37,2024-09-04 07:34:21.370,301,23.013285,-109.757438,12.431,1.9,203.7,133.1,115.2,243.32961184368824,627334.164118366,2545530.259111776,626827.9601806677,2545182.0547279087,-9.68447488425926,952.8244036250796,0.9528244036250796,-614.4011063511068,-0.6144011063511068,614.4011063511068,0.6144011063511068,614.4011063512671,0.6144011063512671,True,left,2767.9951082135894,2.7679951082135896
2024,9,4,12,0,59.25,2024-09-04 12:00:59.250,371,23.004421,-109.755786,11.195,1.5,185.5,91.4,116.9,206.7950918179636,627511.8064554037,2544550.2906327266,627342.5983419718,2544433.8968188995,-9.499314236111111,1860.8952675356777,1.8608952675356778,-205.37503633201808,-0.2053750363320181,205.37503633201808,0.2053750363320181,205.37503633208414,0.20537503633208415,True,left,2767.9951082135894,2.7679951082135896
2024,9,4,14,10,8.76,2024-09-04 14:10:08.760,387,23.016351,-109.762834,11.489,1.5,191.0,144.2,121.7,239.32120674942288,626778.2712083595,2545865.0410759626,626493.0907377034,2545668.872925775,-9.409620833333333,361.9525887572426,0.3619525887572426,-346.1355861386533,-0.3461355861386533,346.1355861386533,0.3461355861386533,346.1355861387704,0.3461355861387704,True,left,2767.9951082135894,2.7679951082135896
2024,9,4,17,16,27.5,2024-09-04 17:16:27.500,406,23.010461,-109.75201,11.388,1.5,188.3,91.8,107.5,209.4853932855463,627893.1340089862,2545222.3184188697,627151.2848145062,2544712.0198564744,-9.280237268518519,1523.325586105116,1.5233255861051158,-900.413710542675,-0.9004137105426749,900.413710542675,0.9004137105426749,900.4137105427748,0.9004137105427747,True,left,2767.9951082135894,2.7679951082135896
2024,9,4,21,4,57.84,2024-09-04 21:04:57.840,421,23.007056,-109.749674,11.123,2.5,78.8,157.2,50.1,175.8444767401012,628135.768374263,2544847.3634541593,627404.2963237516,2544344.2030563513,-9.121552777777778,1969.7603767113474,1.9697603767113474,-887.818532472702,-0.887818532472702,887.818532472702,0.887818532472702,887.8185324725526,0.8878185324725526,True,left,2767.9951082135894,2.7679951082135896
2024,9,5,2,28,28.36,2024-09-05 02:28:28.360,448,23.012154,-109.753158,10.781,1.4,102.8,186.6,50.3,213.04318810982903,627773.8799584878,2545408.762832991,627025.9240960636,2544894.2636542222,-8.896893981481481,1302.1285889602004,1.3021285889602003,-907.8256314339181,-0.9078256314339181,907.8256314339181,0.9078256314339181,907.8256314338804,0.9078256314338804,True,left,2767.9951082135894,2.7679951082135896
2024,9,5,5,45,41.97,2024-09-05 05:45:41.970,462,23.007694,-109.749015,11.988,2.1,195.9,97.1,104.2,218.6440486269864,628202.7085359003,2544918.578037255,627392.5444254612,2544361.287439735,-8.759930902777779,1949.024338781175,1.949024338781175,-983.3304103543625,-0.9833304103543624,983.3304103543625,0.9833304103543624,983.3304103543456,0.9833304103543457,True,left,2767.9951082135894,2.7679951082135896
2024,9,5,6,8,25.73,2024-09-05 06:08:25.730,465,23.008032,-109.752279,10.927,1.9,182.2,90.2,107.6,203.30489418604756,627867.8536024767,2544953.149165332,627268.8493108992,2544541.109857161,-8.74414664351852,1730.7662732362726,1.7307662732362725,-727.0368166785008,-0.7270368166785008,727.0368166785008,0.7270368166785008,727.0368166785787,0.7270368166785787,True,left,2767.9951082135894,2.7679951082135896
2024,9,5,9,48,18.62,2024-09-05 09:48:18.620,515,23.009275,-109.768286,10.932,1.9,176.5,88.4,133.3,197.40012664636265,626226.1037641885,2545076.894432286,626683.7517651527,2545391.6984634995,-8.591451157407407,698.3709442698804,0.6983709442698804,555.4667144437832,0.5554667144437831,555.4667144437832,0.5554667144437831,555.4667144437639,0.5554667144437638,True,right,2767.9951082135894,2.7679951082135896
2024,9,5,14,19,45.42,2024-09-05 14:19:45.420,556,23.021519,-109.759489,9.394,1.5,159.2,67.4,116.7,172.87972697803522,627116.2415128258,2546440.1309081907,626333.114871474,2545901.4386750134,-8.402946527777777,79.67771298103092,0.07967771298103092,-950.5138917873369,-0.9505138917873369,950.5138917873369,0.9505138917873369,950.5138917873018,0.9505138917873017,True,left,2767.9951082135894,2.7679951082135896
2024,9,7,5,37,54.04,2024-09-07 05:37:54.040,696,23.0133,-109.755924,9.414,2.0,187.3,85.4,122.0,205.8505525860934,627489.3174021316,2545533.2364562205,626876.4039237078,2545111.629384002,-6.765346759259259,1038.302619002647,1.038302619002647,-743.9189844184743,-0.7439189844184744,743.9189844184743,0.7439189844184744,743.9189844184092,0.7439189844184092,True,left,2767.9951082135894,2.7679951082135896
2024,9,7,15,45,15.69,2024-09-07 15:45:15.690,744,23.007495,-109.753866,9.606,1.8,190.1,87.9,120.4,209.4383441492985,627705.7036102414,2544892.3097135616,627245.1760847209,2544575.52493309,-6.343568402777779,1688.9952415413281,1.688995241541328,-558.9617150580108,-0.5589617150580107,558.9617150580108,0.5589617150580107,558.9617150579251,0.558961715057925,True,left,2767.9951082135894,2.7679951082135896
2024,9,8,9,32,21.8,2024-09-08 09:32:21.800,811,23.012805,-109.764128,12.037,1.9,190.4,98.5,126.5,214.36979731296103,626648.9659213991,2545471.3161109653,626635.4026259809,2545461.98627654,-5.602525462962963,613.0596559159505,0.6130596559159506,-16.46234469953882,-0.016462344699538823,16.46234469953882,0.016462344699538823,16.46234469949358,0.01646234469949358,True,left,2767.9951082135894,2.7679951082135896
2024,9,9,20,25,39.68,2024-09-09 20:25:39.680,1006,23.014561,-109.767244,10.837,2.0,210.1,95.7,144.6,230.8690104799689,626327.9761692218,2545663.0466118064,626442.7777929725,2545742.0156313814,-4.148846296296297,273.17619667654475,0.27317619667654475,139.33958112628787,0.13933958112628786,139.33958112628787,0.13933958112628786,139.339581126267,0.13933958112626701,True,right,2767.9951082135894,2.7679951082135896
2024,9,10,3,43,1.59,2024-09-10 03:43:01.590,1033,23.008464,-109.749699,9.751,1.9,190.2,90.7,116.5,210.71907839585856,628131.8761997954,2545003.232896509,627330.2654004644,2544451.8258968885,-3.845120486111111,1839.1339880752653,1.8391339880752653,-972.9488952841457,-0.9729488952841457,972.9488952841457,0.9729488952841457,972.948895284158,0.972948895284158,True,left,2767.9951082135894,2.7679951082135896
2024,9,10,4,53,2.0,2024-09-10 04:53:02.000,1041,23.009062,-109.750456,9.587,1.7,189.6,92.4,110.9,210.91685565644107,628053.7251262965,2545068.7807292542,627274.5573828144,2544532.8117178674,-3.7965046296296294,1740.838075494522,1.7408380754945219,-945.7088101791015,-0.9457088101791016,945.7088101791015,0.9457088101791016,945.7088101789511,0.9457088101789511,True,left,2767.9951082135894,2.7679951082135896
2024,9,10,6,9,28.46,2024-09-10 06:09:28.460,1044,23.009802,-109.755379,9.296,2.3,185.6,75.9,117.8,200.51974965075135,627548.4628933812,2545146.4187396397,627076.0194312771,2544821.437299586,-3.7434206018518514,1390.5210125028586,1.3905210125028586,-573.4245907391344,-0.5734245907391343,573.4245907391344,0.5734245907391343,573.4245907392043,0.5734245907392043,True,left,2767.9951082135894,2.7679951082135896
2024,9,11,12,37,1.74,2024-09-11 12:37:01.740,1183,23.0087,-109.750155,9.644,1.8,189.0,88.5,109.0,208.6941542065805,628084.9169338259,2545028.96377596,627303.167837718,2544491.219119949,-2.4742854166666666,1791.3207688794423,1.7913207688794424,-948.8419069233346,-0.9488419069233346,948.8419069233346,0.9488419069233346,948.8419069233329,0.9488419069233329,True,left,2767.9951082135894,2.7679951082135896
2024,9,12,1,28,46.77,2024-09-12 01:28:46.770,1219,23.011977,-109.756494,10.873,1.8,85.0,178.1,46.5,197.34388766820217,627432.1420492545,2545386.260526272,626926.6677701105,2545038.5580553464,-1.9383475694444445,1126.992377863022,1.126992377863022,-613.5154889356511,-0.6135154889356511,613.5154889356511,0.6135154889356511,613.5154889356121,0.6135154889356121,True,left,2767.9951082135894,2.7679951082135896
2024,9,15,8,23,16.97,2024-09-15 08:23:16.970,1500,23.01016,-109.759977,9.177,1.9,210.7,126.1,131.9,245.55182752323387,627076.874033526,2545182.0610398306,626907.9063295434,2545065.832597345,1.3495019675925926,1093.8881138870122,1.0938881138870122,-205.08324122596602,-0.20508324122596602,205.08324122596602,0.20508324122596602,205.08324122596088,0.2050832412259609,True,left,2767.9951082135894,2.7679951082135896
2024,9,15,14,22,45.11,2024-09-15 14:22:45.110,1590,23.007928,-109.750765,9.484,2.4,186.9,85.0,108.4,205.3207490732488,628023.1253552111,2544942.9562746477,627323.4807396986,2544461.689132835,1.5991332175925925,1827.162561884627,1.827162561884627,-849.1882299021936,-0.8491882299021936,849.1882299021936,0.8491882299021936,849.1882299021682,0.8491882299021682,True,left,2767.9951082135894,2.7679951082135896
2024,9,15,14,41,13.1,2024-09-15 14:41:13.100,1604,23.013049,-109.754508,9.312,2.1,187.2,79.7,116.7,203.45989776857743,627634.6771738923,2545506.678996258,626935.4928838589,2545025.7285002433,1.611957175925926,1142.564150941817,1.142564150941817,-848.6295134194647,-0.8486295134194647,848.6295134194647,0.8486295134194647,848.6295134193084,0.8486295134193084,True,left,2767.9951082135894,2.7679951082135896
2024,9,15,14,46,25.85,2024-09-15 14:46:25.850,1609,23.009725,-109.760221,11.755,1.8,190.2,95.3,123.0,212.7395825886663,627052.2737490352,2545133.6871454837,626922.5923495265,2545044.4827192593,1.6155769675925926,1119.8013629543034,1.1198013629543033,-157.3997936357357,-0.1573997936357357,157.3997936357357,0.1573997936357357,157.3997936356869,0.1573997936356869,True,left,2767.9951082135894,2.7679951082135896
2024,9,15,18,25,44.32,2024-09-15 18:25:44.320,1672,23.006913,-109.75804,9.123,1.9,213.0,121.1,126.9,245.0187951974297,627278.4448359865,2544824.240715092,627139.727806779,2544728.8209166867,1.7678740740740742,1502.9334294789485,1.5029334294789485,-168.3667191574794,-0.1683667191574794,168.3667191574794,0.1683667191574794,168.36671915755076,0.16836671915755075,True,left,2767.9951082135894,2.7679951082135896
2024,9,16,7,13,29.55,2024-09-16 07:13:29.550,1769,23.009973,-109.756698,9.324,1.9,187.2,81.0,122.7,203.97264522479475,627413.1166271842,2545164.2040716303,627024.242734728,2544896.707942026,2.3010364583333334,1299.1618535812372,1.2991618535812373,-471.99267323468774,-0.47199267323468774,471.99267323468774,0.47199267323468774,471.9926732346258,0.4719926732346258,True,left,2767.9951082135894,2.7679951082135896
2024,9,16,8,14,29.39,2024-09-16 08:14:29.390,1790,23.007847,-109.754631,11.149,2.3,207.8,118.5,133.9,239.21348206152595,627626.9654651803,2544930.616071904,627201.9994832077,2544638.2931425525,2.3433957175925926,1612.810813753294,1.612810813753294,-515.7991671752246,-0.5157991671752247,515.7991671752246,0.5157991671752247,515.7991671752314,0.5157991671752314,True,left,2767.9951082135894,2.7679951082135896
2024,9,17,7,2,16.76,2024-09-17 07:02:16.760,1906,23.018646,-109.764095,11.537,1.0,185.3,92.9,124.3,207.2836221219612,626646.8930433318,2546118.048105725,626332.7554845096,2545901.961135686,3.293249537037037,79.04358038895472,0.07904358038895472,-381.28202748565445,-0.38128202748565443,381.28202748565445,0.38128202748565443,381.2820274855154,0.38128202748551543,True,left,2767.9951082135894,2.7679951082135896
2024,9,21,0,11,15.01,2024-09-21 00:11:15.010,2225,23.01837,-109.757869,12.373,1.9,195.9,113.9,112.6,226.60542800206707,627285.2187263515,2546092.8862496046,626549.529412954,2545586.824907502,7.0078126157407405,461.53773507249275,0.46153773507249274,-892.937202617233,-0.892937202617233,892.937202617233,0.892937202617233,892.9372026172156,0.8929372026172155,True,left,2767.9951082135894,2.7679951082135896
2024,9,21,10,12,21.05,2024-09-21 10:12:21.050,2271,23.016695,-109.756649,9.14,1.4,183.9,91.4,111.0,205.3610722605431,627411.8236769016,2545908.493898819,626676.2930016897,2545402.541679755,7.425243634259259,685.2100745739782,0.6852100745739782,-892.7446567489682,-0.8927446567489682,892.7446567489682,0.8927446567489682,892.7446567489734,0.8927446567489734,True,left,2767.9951082135894,2.7679951082135896
2024,9,22,1,44,47.54,2024-09-22 01:44:47.540,2324,23.014223,-109.767798,11.216,1.3,208.0,110.0,158.0,235.29555881911585,626271.5130117626,2545625.146416289,626442.3391892398,2545742.6532538435,8.072772453703704,272.40228735442014,0.2724022873544201,207.33894902695187,0.20733894902695188,207.33894902695187,0.20733894902695188,207.33894902687032,0.20733894902687033,True,right,2767.9951082135894,2.7679951082135896
2024,9,22,12,40,20.94,2024-09-22 12:40:20.940,2355,23.007633,-109.753687,9.34,1.9,187.1,77.4,115.1,202.47757900567655,627723.9199024517,2544907.7448074603,627243.8198342334,2544577.496589304,8.528020138888888,1686.602159091296,1.686602159091296,-582.7177370722686,-0.5827177370722686,582.7177370722686,0.5827177370722686,582.7177370723316,0.5827177370723317,True,left,2767.9951082135894,2.7679951082135896
2024,9,22,12,41,6.5,2024-09-22 12:41:06.500,2356,23.007497,-109.74939,9.491,1.9,239.3,135.8,126.6,275.1474695504213,628164.4598472854,2544896.4385396787,627390.5969498955,2544364.118592488,8.528547453703704,1945.5880490686611,1.9455880490686612,-939.2700943466043,-0.9392700943466044,939.2700943466043,0.9392700943466044,939.2700943465106,0.9392700943465107,True,left,2767.9951082135894,2.7679951082135896
2024,9,25,2,14,32.44,2024-09-25 02:14:32.440,2527,23.006799,-109.754297,9.015,1.2,194.2,110.1,126.6,223.23899748923796,627662.184138101,2544814.8744016034,627267.3551888155,2544543.281944927,11.093431018518517,1728.1299185441621,1.728129918544162,-479.22057731009716,-0.47922057731009715,479.22057731009716,0.47922057731009715,479.2205773101118,0.4792205773101118,True,left,2767.9951082135894,2.7679951082135896
2024,9,25,2,17,11.12,2024-09-25 02:17:11.120,2528,23.004659,-109.749146,10.242,1.4,194.8,94.1,118.5,216.33735229959711,628192.1495900354,2544582.433561463,627546.1103631386,2544138.0401575346,11.095267592592592,2219.988997407846,2.219988997407846,-784.125104906354,-0.784125104906354,784.125104906354,0.784125104906354,784.1251049063522,0.7841251049063522,True,left,2767.9951082135894,2.7679951082135896
2024,9,27,7,40,1.22,2024-09-27 07:40:01.220,2649,23.012433,-109.769165,8.128,1.8,164.6,82.2,133.5,183.98369492974095,626133.0775045652,2545425.784141344,626490.9639191254,2545671.964799367,13.319458564814814,358.199851147218,0.358199851147218,434.38186208829535,0.4343818620882953,434.38186208829535,0.4343818620882953,434.38186208828665,0.43438186208828666,True,right,2767.9951082135894,2.7679951082135896
2024,9,28,2,32,59.79,2024-09-28 02:32:59.790,2729,23.006543,-109.749976,9.345,1.5,230.5,111.9,129.1,256.22618913764455,628105.299806862,2544790.3009887454,627421.1544910345,2544319.695407808,14.106247569444445,1999.5063451987542,1.9995063451987543,-830.3760750276319,-0.8303760750276319,830.3760750276319,0.8303760750276319,830.3760750276974,0.8303760750276974,True,left,2767.9951082135894,2.7679951082135896
2024,9,28,12,23,56.71,2024-09-28 12:23:56.710,2809,23.010126,-109.752344,9.35,1.6,204.7,91.2,110.1,224.0971441138865,627859.2179088286,2545184.9363479195,627157.8462112577,2544702.4811917525,14.516628587962963,1534.9030664876552,1.5349030664876553,-851.284462365886,-0.8512844623658861,851.284462365886,0.8512844623658861,851.2844623659244,0.8512844623659244,True,left,2767.9951082135894,2.7679951082135896
2024,9,28,13,11,0.2,2024-09-28 13:11:00.200,2816,23.006942,-109.751123,9.591,1.4,235.2,103.1,118.9,256.8046923247315,627987.3632090351,2544833.475425674,627363.1145938529,2544404.071210808,14.54930787037037,1897.095868211507,1.8970958682115069,-757.67691881288,-0.75767691881288,757.67691881288,0.75767691881288,757.676918812776,0.757676918812776,True,left,2767.9951082135894,2.7679951082135896
2024,9,28,13,11,9.44,2024-09-28 13:11:09.440,2817,23.007711,-109.750146,9.45,1.5,186.8,86.1,107.6,205.68774878441351,628086.7731461565,2544919.471297301,627354.8898316142,2544416.0280017755,14.549414814814813,1882.5834058388082,1.8825834058388082,-888.3177010028023,-0.8883177010028023,888.3177010028023,0.8883177010028023,888.317701002742,0.888317701002742,True,left,2767.9951082135894,2.7679951082135896
2024,9,28,14,12,59.94,2024-09-28 14:12:59.940,2824,23.008339,-109.749406,9.136,1.4,227.3,100.6,127.4,248.5671941347048,628162.0245074573,2544989.6493252786,627346.2914258968,2544428.527978897,14.592360416666667,1867.411655480714,1.867411655480714,-990.0897058938192,-0.9900897058938192,990.0897058938192,0.9900897058938192,990.0897058939216,0.9900897058939216,True,left,2767.9951082135894,2.7679951082135896
2024,9,28,14,16,54.3,2024-09-28 14:16:54.300,2827,23.006559,-109.759025,9.101,1.6,198.8,96.5,125.1,220.9834609195901,627177.8209418603,2544784.191460874,627126.1086043993,2544748.619903122,14.595072916666668,1478.9025631331747,1.4789025631331747,-62.76544882794972,-0.06276544882794972,62.76544882794972,0.06276544882794972,62.76544882800561,0.06276544882800561,True,left,2767.9951082135894,2.7679951082135896
2024,9,28,15,2,3.7,2024-09-28 15:02:03.700,2831,23.008655,-109.754875,9.432,1.6,186.8,79.5,115.9,203.01352171715067,627601.1972858782,2545019.863830136,627152.050115181,2544710.90729663,14.626431712962962,1524.67594699391,1.52467594699391,-545.1488975879338,-0.5451488975879338,545.1488975879338,0.5451488975879338,545.1488975879829,0.5451488975879829,True,left,2767.9951082135894,2.7679951082135896
2024,9,28,15,19,27.98,2024-09-28 15:19:27.980,2833,23.009096,-109.754272,9.015,1.5,184.2,92.4,111.2,206.0761994991173,627662.5848997703,2545069.215702239,627148.7232335242,2544715.7437681765,14.638518287037037,1518.8057171366083,1.5188057171366083,-623.6956150294674,-0.6236956150294674,623.6956150294674,0.6236956150294674,623.6956150295081,0.6236956150295081,True,left,2767.9951082135894,2.7679951082135896
2024,9,28,15,29,21.17,2024-09-28 15:29:21.170,2835,23.01639,-109.756144,9.23,1.6,199.4,77.5,113.5,213.9313207550498,627463.865690269,2545875.164152161,626708.5712731037,2545355.6169744697,14.645383912037037,742.1645719517207,0.7421645719517207,-916.732745377852,-0.916732745377852,916.732745377852,0.916732745377852,916.7327453780111,0.9167327453780112,True,left,2767.9951082135894,2.7679951082135896
2024,9,28,17,40,19.22,2024-09-28 17:40:19.220,2843,23.008767,-109.751644,9.416,1.9,186.8,81.5,110.7,203.80502937857057,627932.2431788138,2545035.081239739,627251.2738211646,2544566.6603169567,14.736333564814814,1699.754600672935,1.6997546006729352,-826.5212804020365,-0.8265212804020365,826.5212804020365,0.8265212804020365,826.5212804020099,0.8265212804020099,True,left,2767.9951082135894,2.7679951082135896
2024,9,28,17,45,51.38,2024-09-28 17:45:51.380,2845,23.00788,-109.749805,9.483,1.8,227.2,94.5,113.3,246.06927886268127,628121.5635719701,2544938.4807590046,627357.188062522,2544412.686936616,14.740178009259258,1886.6385977829898,1.8866385977829898,-927.7548507585225,-0.9277548507585225,927.7548507585225,0.9277548507585225,927.7548507586013,0.9277548507586013,True,left,2767.9951082135894,2.7679951082135896
2024,9,28,18,7,16.96,2024-09-28 18:07:16.960,2846,23.015993,-109.759774,9.165,1.5,170.0,90.2,123.6,192.447499334234,627092.213644101,2545828.0553523907,626611.1963862991,2545497.176223627,14.755057407407406,570.3481303574608,0.5703481303574608,-583.8309688212304,-0.5838309688212304,583.8309688212304,0.5838309688212304,583.8309688213552,0.5838309688213552,True,left,2767.9951082135894,2.7679951082135896
2024,9,28,18,7,41.44,2024-09-28 18:07:41.440,2847,23.015302,-109.762508,9.153,1.4,190.1,89.5,123.9,210.11487334313105,626812.6625466081,2545749.1800617334,626558.2364359467,2545574.16702745,14.75534074074074,476.9011388879801,0.4769011388879801,-308.8077200383551,-0.3088077200383551,308.8077200383551,0.3088077200383551,308.8077200384253,0.3088077200384253,True,left,2767.9951082135894,2.7679951082135896
2024,9,28,21,30,33.98,2024-09-28 21:30:33.980,2877,23.016085,-109.760335,9.31,1.3,165.0,65.2,117.1,177.4148809993119,627034.6326887237,2545837.754848365,626588.1728264744,2545530.6468437086,14.89622662037037,529.7234246276267,0.5297234246276268,-541.8871977856254,-0.5418871977856254,541.8871977856254,0.5418871977856254,541.8871977855296,0.5418871977855295,True,left,2767.9951082135894,2.7679951082135896
2024,9,29,0,5,39.09,2024-09-29 00:05:39.090,2889,23.007151,-109.753377,9.287,1.8,187.9,75.8,113.6,202.61305486073695,627756.146544087,2544854.6488713888,627278.9630818994,2544526.406909862,15.003924652777778,1748.6118615740997,1.7486118615740998,-579.1777291058148,-0.5791777291058148,579.1777291058148,0.5791777291058148,579.1777291058114,0.5791777291058114,True,left,2767.9951082135894,2.7679951082135896
2024,9,29,1,6,52.35,2024-09-29 01:06:52.350,2895,23.003778,-109.758407,9.284,1.6,175.4,77.1,119.7,191.59741647527505,627243.7699035893,2544476.8212172077,627290.8125811145,2544509.1806386253,15.046439236111112,1769.5201147861098,1.76952011478611,57.09768527013971,0.05709768527013971,57.09768527013971,0.05709768527013971,57.09768527024973,0.05709768527024973,True,right,2767.9951082135894,2.7679951082135896
2024,9,29,9,49,15.35,2024-09-29 09:49:15.350,2951,23.010415,-109.754427,9.113,1.7,184.0,92.6,111.2,205.98728116075517,627645.4575312899,2545215.1179077043,627075.0953187979,2544822.7807329185,15.409205439814816,1388.8904307067662,1.3888904307067662,-692.2727151618959,-0.6922727151618959,692.2727151618959,0.6922727151618959,692.2727151619555,0.6922727151619555,True,left,2767.9951082135894,2.7679951082135896
