year,month,day,hour,minute,second,datetime,event_id,latitude,longitude,depth_km,magnitude,err_x_m,err_y_m,err_z_m,err_h_m
2024,9,4,2,21,33.84,2024-09-04 02:21:33.840,236,23.018376,-109.72876,10.799,2.5,190.9,101.2,44.0,216.06538362264328
2024,9,4,2,35,35.52,2024-09-04 02:35:35.520,237,23.022418,-109.740226,11.164,2.4,213.0,129.3,76.0,249.17361417292963
2024,9,4,2,42,30.21,2024-09-04 02:42:30.210,238,23.02289,-109.731722,11.04,1.7,202.4,121.7,51.5,236.170806832682
2024,9,4,2,43,32.47,2024-09-04 02:43:32.470,239,23.015765,-109.726147,11.116,2.3,197.0,103.2,36.6,222.39433446021056
2024,9,4,2,46,26.05,2024-09-04 02:46:26.050,240,23.01794,-109.725936,10.745,1.6,189.5,100.9,33.7,214.68828566086228
2024,9,4,3,4,47.41,2024-09-04 03:04:47.410,241,23.023004,-109.737264,11.064,2.2,192.9,107.5,67.6,220.8317459062442
2024,9,4,3,9,56.99,2024-09-04 03:09:56.990,242,23.02252,-109.725594,10.753,1.6,166.0,123.9,65.9,207.14055614485545
2024,9,4,3,21,14.1,2024-09-04 03:21:14.100,243,23.017344,-109.726725,10.798,2.1,191.1,101.3,37.3,216.28892713220432
2024,9,4,3,24,41.46,2024-09-04 03:24:41.460,244,23.017395,-109.731502,10.178,1.7,185.2,98.3,69.4,209.67100419466684
2024,9,4,3,24,55.4,2024-09-04 03:24:55.400,245,23.024312,-109.734489,10.355,2.3,184.7,95.9,60.1,208.11270984733247
2024,9,4,3,52,33.7,2024-09-04 03:52:33.700,246,23.016852,-109.726611,11.096,2.4,193.6,105.9,40.6,220.6711807191868
2024,9,4,3,54,3.06,2024-09-04 03:54:03.060,247,23.018014,-109.722949,11.319,3.1,198.6,118.5,44.0,231.26653454401915
2024,9,4,4,1,16.98,2024-09-04 04:01:16.980,248,23.018066,-109.723747,10.762,1.9,190.5,105.6,46.6,217.81095013795797
2024,9,4,4,11,56.16,2024-09-04 04:11:56.160,249,23.019291,-109.728548,11.184,2.1,194.1,105.8,43.1,221.0620953487956
2024,9,4,4,12,22.3,2024-09-04 04:12:22.300,250,23.01759,-109.729142,11.116,2.4,197.9,103.1,45.0,223.14573713158853
2024,9,4,4,13,29.14,2024-09-04 04:13:29.140,251,23.014183,-109.720516,10.883,1.9,191.6,105.2,48.9,218.58087748016752
2024,9,4,4,32,27.05,2024-09-04 04:32:27.050,252,23.015544,-109.730469,11.328,1.6,198.7,103.7,53.2,224.13250545157433
2024,9,4,4,32,55.74,2024-09-04 04:32:55.740,253,23.019405,-109.72889,10.72,2.0,188.5,100.8,46.9,213.75895302887315
2024,9,4,4,34,10.82,2024-09-04 04:34:10.820,254,23.01814,-109.725065,10.973,2.2,193.7,111.2,48.4,223.34979292580505
2024,9,4,4,40,0.66,2024-09-04 04:40:00.660,255,23.023293,-109.743237,11.541,1.8,196.7,100.3,83.8,220.79624091003
2024,9,4,4,42,26.95,2024-09-04 04:42:26.950,256,23.013143,-109.723372,10.998,1.5,194.4,108.7,46.5,222.72640166805553
2024,9,4,4,53,31.74,2024-09-04 04:53:31.740,257,23.019824,-109.725651,10.821,1.8,192.6,108.3,40.1,220.96074311967723
2024,9,4,4,53,44.99,2024-09-04 04:53:44.990,258,23.020066,-109.727718,10.282,1.8,185.9,103.3,53.1,212.67275330892767
2024,9,4,4,56,20.22,2024-09-04 04:56:20.220,259,23.016351,-109.7323,10.862,1.7,212.1,131.2,73.3,249.3989775440148
2024,9,4,4,57,29.24,2024-09-04 04:57:29.240,260,23.020817,-109.717464,10.65,2.0,194.4,111.3,68.9,224.00680793225908
2024,9,4,5,0,44.18,2024-09-04 05:00:44.180,261,23.016754,-109.723324,10.67,1.5,187.0,106.9,39.2,215.39872330169464
2024,9,4,5,1,51.45,2024-09-04 05:01:51.450,262,23.01708,-109.721541,10.76,2.0,192.1,111.8,49.1,222.2648195284175
2024,9,4,5,5,6.63,2024-09-04 05:05:06.630,263,23.016687,-109.723983,10.954,2.1,192.4,105.4,42.7,219.3784857272928
2024,9,4,5,6,31.26,2024-09-04 05:06:31.260,264,23.01709,-109.725334,10.38,1.3,208.3,128.3,55.9,244.64214681857257
2024,9,4,5,19,18.81,2024-09-04 05:19:18.810,265,23.021818,-109.731519,10.989,2.3,191.6,108.9,52.7,220.3855031529978
2024,9,4,5,20,3.67,2024-09-04 05:20:03.670,266,23.044279,-109.715047,10.217,1.4,196.6,130.4,89.2,235.91464558182903
2024,9,4,5,21,2.31,2024-09-04 05:21:02.310,267,23.011163,-109.712638,10.527,1.4,187.8,111.4,73.9,218.3547572186143
2024,9,4,5,25,38.13,2024-09-04 05:25:38.130,268,23.017987,-109.722274,10.553,1.5,187.0,106.8,45.2,215.3491119090116
2024,9,4,5,25,46.92,2024-09-04 05:25:46.920,269,23.024282,-109.73759,10.964,1.8,191.5,114.9,75.1,223.325457572575
2024,9,4,5,28,10.94,2024-09-04 05:28:10.940,270,23.019267,-109.726408,10.661,1.5,189.7,105.3,44.4,216.96584984738956
2024,9,4,5,30,16.14,2024-09-04 05:30:16.140,271,23.021139,-109.728231,10.909,1.9,191.8,109.3,41.2,220.75717428885525
2024,9,4,5,32,19.34,2024-09-04 05:32:19.340,272,23.018925,-109.72417,10.607,1.9,187.2,104.8,41.4,214.53876106661937
2024,9,4,5,41,16.71,2024-09-04 05:41:16.710,273,23.016207,-109.720736,10.707,2.1,187.8,107.5,49.1,216.391058040761
2024,9,4,5,42,12.41,2024-09-04 05:42:12.410,274,23.015694,-109.72041,10.959,2.2,205.8,116.6,68.9,236.5358323806353
2024,9,4,5,44,9.12,2024-09-04 05:44:09.120,275,23.017163,-109.717261,10.745,1.9,188.4,114.8,63.8,220.62094188902375
2024,9,4,5,45,5.13,2024-09-04 05:45:05.130,276,23.016349,-109.724015,10.65,1.7,204.2,107.2,55.5,230.6284457737163
2024,9,4,5,48,16.34,2024-09-04 05:48:16.340,277,23.01615,-109.725529,11.021,2.0,193.2,103.6,37.2,219.22408626790988
2024,9,4,5,48,55.28,2024-09-04 05:48:55.280,278,23.042273,-109.712687,10.527,1.7,195.4,115.0,93.2,226.7292658657016
2024,9,4,6,9,46.56,2024-09-04 06:09:46.560,279,23.014742,-109.722909,11.191,3.4,192.5,105.8,42.3,219.65857597644575
2024,9,4,6,10,56.68,2024-09-04 06:10:56.680,280,23.013973,-109.729614,11.476,1.5,199.0,105.0,50.0,225.0022222112484
2024,9,4,6,11,11.38,2024-09-04 06:11:11.380,281,23.015684,-109.723804,11.062,1.9,191.6,105.2,41.7,218.58087748016752
2024,9,4,6,11,31.1,2024-09-04 06:11:31.100,282,23.016522,-109.728581,10.99,1.9,199.0,102.2,45.5,223.70927562351991
2024,9,4,6,12,3.05,2024-09-04 06:12:03.050,283,23.014441,-109.742977,11.195,1.5,214.1,112.0,89.5,241.62535049120984
2024,9,4,6,12,16.47,2024-09-04 06:12:16.470,284,23.016278,-109.722168,10.78,2.1,191.6,109.5,51.2,220.68260012968852
2024,9,4,6,13,20.77,2024-09-04 06:13:20.770,285,23.016972,-109.720369,10.938,1.5,189.6,146.5,75.9,239.60469527953745
2024,9,4,6,14,52.8,2024-09-04 06:14:52.800,286,23.022711,-109.738818,11.278,1.5,223.1,118.8,78.4,252.75887719326496
2024,9,4,6,16,24.64,2024-09-04 06:16:24.640,287,23.017181,-109.733659,11.173,2.1,199.4,101.4,60.3,223.7014081314644
2024,9,4,6,25,42.06,2024-09-04 06:25:42.060,288,23.022314,-109.731901,10.939,1.9,193.0,108.0,51.3,221.1628359376864
2024,9,4,6,27,38.02,2024-09-04 06:27:38.020,289,23.019912,-109.713615,10.528,1.4,173.7,134.2,66.8,219.5024601228879
2024,9,4,6,41,8.35,2024-09-04 06:41:08.350,290,23.015125,-109.726619,11.176,2.4,193.3,106.7,44.5,220.7935234557391
2024,9,4,6,49,41.96,2024-09-04 06:49:41.960,291,23.019397,-109.727604,11.43,1.8,198.1,116.6,38.6,229.86772283206705
2024,9,4,7,13,5.88,2024-09-04 07:13:05.880,293,23.019472,-109.72054,10.823,2.4,178.9,145.6,68.2,230.66115841207423
2024,9,4,7,16,14.12,2024-09-04 07:16:14.120,294,23.026129,-109.700098,9.635,1.9,160.9,124.2,96.5,203.25956312065617
2024,9,4,7,17,18.54,2024-09-04 07:17:18.540,295,23.025476,-109.720215,10.685,1.9,181.9,138.3,63.1,228.5049233605263
2024,9,4,7,18,59.18,2024-09-04 07:18:59.180,296,23.013277,-109.750399,11.628,1.8,192.6,96.8,102.6,215.55741694499864
2024,9,4,7,28,43.5,2024-09-04 07:28:43.500,297,23.026182,-109.739225,10.566,1.8,186.3,97.5,70.3,210.2711107118617
2024,9,4,7,30,16.75,2024-09-04 07:30:16.750,298,23.017539,-109.726676,10.858,2.0,193.5,103.1,37.1,219.2529589310028
2024,9,4,7,31,41.5,2024-09-04 07:31:41.500,299,23.015383,-109.717537,10.493,2.1,186.1,157.4,82.0,243.7375022437048
2024,9,4,7,32,40.97,2024-09-04 07:32:40.970,300,23.024764,-109.739575,11.216,2.0,241.8,118.4,81.9,269.23187032741873
2024,9,4,7,34,21.37,2024-09-04 07:34:21.370,301,23.013285,-109.757438,12.431,1.9,203.7,133.1,115.2,243.32961184368824
2024,9,4,7,36,2.81,2024-09-04 07:36:02.810,302,23.013249,-109.733846,11.056,1.9,235.2,120.4,75.5,264.2256611307842
2024,9,4,7,41,24.13,2024-09-04 07:41:24.130,303,23.024756,-109.73125,11.067,2.1,191.3,137.1,60.9,235.3552633785784
2024,9,4,7,43,44.6,2024-09-04 07:43:44.600,304,23.022994,-109.725098,11.048,1.9,189.1,159.8,69.4,247.57796751730555
2024,9,4,7,43,57.16,2024-09-04 07:43:57.160,305,23.017987,-109.731299,11.183,2.6,200.6,102.5,51.8,225.27008234561464
2024,9,4,7,46,13.35,2024-09-04 07:46:13.350,306,23.017558,-109.730444,11.209,2.0,194.8,102.7,47.9,220.21428200732123
2024,9,4,7,47,30.95,2024-09-04 07:47:30.950,307,23.016585,-109.718823,10.454,1.5,191.8,112.4,60.8,222.30834442278592
2024,9,4,7,47,38.16,2024-09-04 07:47:38.160,308,23.02522,-109.737223,11.092,1.7,191.1,100.4,64.8,215.8688722349751
2024,9,4,7,49,42.88,2024-09-04 07:49:42.880,309,23.016813,-109.723389,10.874,2.2,196.4,149.5,79.0,246.8262749384676
2024,9,4,8,2,51.28,2024-09-04 08:02:51.280,310,23.012994,-109.729679,11.422,2.2,197.4,107.3,50.6,224.67765799028615
2024,9,4,8,8,22.25,2024-09-04 08:08:22.250,312,23.022319,-109.729004,10.741,2.7,188.2,100.7,49.4,213.44725343747103
2024,9,4,8,22,21.46,2024-09-04 08:22:21.460,313,23.016634,-109.724178,10.961,2.7,192.6,104.1,41.2,218.93279790839927
2024,9,4,8,24,30.34,2024-09-04 08:24:30.340,314,23.020192,-109.722298,10.913,2.0,181.6,143.4,65.1,231.39170253057907
2024,9,4,8,28,16.96,2024-09-04 08:28:16.960,315,23.030688,-109.698755,9.239,1.9,132.6,132.4,94.2,187.38335038097705
2024,9,4,8,30,9.61,2024-09-04 08:30:09.610,316,23.017912,-109.724251,10.714,2.0,195.2,106.2,49.8,222.21944109370807
2024,9,4,8,30,57.12,2024-09-04 08:30:57.120,317,23.013021,-109.731991,11.146,2.0,229.0,122.9,77.4,259.89499802804977
2024,9,4,8,33,24.22,2024-09-04 08:33:24.220,318,23.012927,-109.73195,11.36,1.9,222.5,121.0,79.0,253.27307397352763
2024,9,4,8,33,42.93,2024-09-04 08:33:42.930,319,23.015151,-109.722575,11.188,2.5,192.2,105.6,43.8,219.2993388042928
2024,9,4,8,34,38.4,2024-09-04 08:34:38.400,320,23.023678,-109.728198,10.708,2.0,187.5,100.8,41.9,212.87764091139303
2024,9,4,8,46,41.67,2024-09-04 08:46:41.670,321,23.022811,-109.738257,11.907,1.9,201.9,103.5,70.3,226.8829213493162
2024,9,4,8,54,45.45,2024-09-04 08:54:45.450,322,23.026652,-109.720313,10.38,2.1,178.3,129.2,63.5,220.18975907157895
2024,9,4,9,36,28.82,2024-09-04 09:36:28.820,323,23.020721,-109.730737,10.962,2.1,190.4,100.8,48.6,215.43630149071907
2024,9,4,9,40,30.5,2024-09-04 09:40:30.500,324,23.0152,-109.722331,10.708,3.1,191.2,104.6,46.5,217.94173533309308
2024,9,4,9,44,25.52,2024-09-04 09:44:25.520,325,23.02701,-109.740739,11.485,1.8,194.0,99.5,76.5,218.02809451994943
2024,9,4,9,47,17.88,2024-09-04 09:47:17.880,326,23.016248,-109.721232,10.806,2.0,192.4,105.7,51.5,219.52277786143287
2024,9,4,9,49,19.07,2024-09-04 09:49:19.070,327,23.016872,-109.739567,12.273,1.9,204.8,104.8,77.9,230.0566886660764
2024,9,4,9,51,24.37,2024-09-04 09:51:24.370,328,23.01461,-109.72242,11.071,1.8,187.6,138.5,65.5,233.18664198448417
2024,9,4,9,53,51.99,2024-09-04 09:53:51.990,329,23.014213,-109.719548,10.936,2.0,189.3,133.7,62.9,231.7545684555107
2024,9,4,9,54,46.87,2024-09-04 09:54:46.870,330,23.019639,-109.72207,11.666,1.8,193.0,127.1,57.1,231.09177830463807
2024,9,4,9,58,43.75,2024-09-04 09:58:43.750,331,23.015078,-109.72238,11.0,2.0,195.1,107.1,46.6,222.56329436814147
2024,9,4,10,15,22.72,2024-09-04 10:15:22.720,333,23.017159,-109.727205,11.147,1.7,197.9,137.9,73.1,241.20700653173407
2024,9,4,10,17,9.68,2024-09-04 10:17:09.680,334,23.025385,-109.734294,10.319,1.9,183.4,98.1,57.8,207.9883890990072
2024,9,4,10,17,44.64,2024-09-04 10:17:44.640,335,23.025289,-109.742578,11.513,1.8,195.1,99.4,81.5,218.96202867163976
2024,9,4,10,20,28.44,2024-09-04 10:20:28.440,336,23.022056,-109.730339,10.565,1.8,186.2,98.6,47.1,210.6950402833441
2024,9,4,10,24,52.29,2024-09-04 10:24:52.290,337,23.014919,-109.733211,11.463,2.4,198.1,102.4,62.7,223.00082959486943
2024,9,4,10,26,25.04,2024-09-04 10:26:25.040,338,23.017139,-109.729867,10.904,2.2,196.4,101.1,46.5,220.89402436462603
2024,9,4,10,34,7.2,2024-09-04 10:34:07.200,339,23.015997,-109.724886,10.97,2.1,190.9,103.3,36.3,217.05690498115928
2024,9,4,10,37,6.03,2024-09-04 10:37:06.030,340,23.014632,-109.725903,12.282,1.9,203.3,109.0,40.1,230.67702529727575
2024,9,4,10,41,55.21,2024-09-04 10:41:55.210,341,23.019714,-109.732031,10.847,1.6,195.0,108.7,59.9,223.25028555412868
2024,9,4,10,42,13.43,2024-09-04 10:42:13.430,342,23.019255,-109.729134,11.161,2.1,196.7,102.3,41.3,221.71193021576445
2024,9,4,10,46,36.59,2024-09-04 10:46:36.590,343,23.017165,-109.722298,10.904,1.7,201.3,109.1,50.7,228.963970964866
2024,9,4,10,47,8.9,2024-09-04 10:47:08.900,344,23.019033,-109.755143,10.72,1.8,183.5,95.3,108.4,206.77122623808177
2024,9,4,10,47,45.39,2024-09-04 10:47:45.390,345,23.012903,-109.73099,11.25,1.8,212.8,126.0,71.3,247.3051556276173
2024,9,4,10,51,43.89,2024-09-04 10:51:43.890,346,23.022945,-109.731673,10.736,1.8,188.7,98.8,47.4,213.0003051641006
2024,9,4,10,57,30.35,2024-09-04 10:57:30.350,347,23.01287,-109.734269,11.176,1.7,228.4,120.3,79.9,258.1446300041897
2024,9,4,10,57,41.56,2024-09-04 10:57:41.560,348,23.023708,-109.727148,10.533,1.5,194.0,141.9,63.7,240.35725493523177
2024,9,4,10,58,43.02,2024-09-04 10:58:43.020,349,23.00908,-109.737826,11.196,2.0,217.2,103.8,80.5,240.7286439126013
2024,9,4,10,59,26.99,2024-09-04 10:59:26.990,350,23.014655,-109.745329,11.548,2.1,223.6,107.9,94.5,248.27277337638137
2024,9,4,11,6,7.22,2024-09-04 11:06:07.220,351,23.014313,-109.729468,11.215,1.3,203.8,105.3,58.2,229.39601129923773
2024,9,4,11,7,13.3,2024-09-04 11:07:13.300,352,23.013676,-109.728727,10.771,1.5,197.7,104.6,61.3,223.66593392825823
2024,9,4,11,8,38.56,2024-09-04 11:08:38.560,353,23.013145,-109.728898,10.984,1.4,195.4,103.3,58.9,221.0249985861328
2024,9,4,11,19,55.49,2024-09-04 11:19:55.490,354,23.023374,-109.73785,11.18,2.3,192.3,99.8,70.3,216.65486378108383
2024,9,4,11,22,29.36,2024-09-04 11:22:29.360,355,23.018599,-109.729972,11.166,1.3,199.0,108.5,52.6,226.65667870151103
2024,9,4,11,23,10.2,2024-09-04 11:23:10.200,356,23.016321,-109.729508,10.989,1.2,197.5,101.9,46.5,222.23829552982087
2024,9,4,11,27,13.3,2024-09-04 11:27:13.300,357,23.016813,-109.724259,10.616,1.2,190.8,101.9,40.9,216.30591762594017
2024,9,4,11,27,34.84,2024-09-04 11:27:34.840,358,23.018209,-109.72583,10.831,2.1,191.2,102.6,43.8,216.9889398103046
2024,9,4,11,32,5.9,2024-09-04 11:32:05.900,359,23.017881,-109.725716,10.968,2.2,191.5,105.0,40.5,218.3970008951588
2024,9,4,11,32,46.3,2024-09-04 11:32:46.300,360,23.018612,-109.729533,11.175,1.5,197.3,101.9,43.8,222.0605773206942
2024,9,4,11,35,18.5,2024-09-04 11:35:18.500,361,23.016565,-109.728467,11.231,1.7,195.6,104.5,45.9,221.7647627554928
2024,9,4,11,36,39.57,2024-09-04 11:36:39.570,362,23.02031,-109.727246,10.622,1.9,185.9,100.6,43.6,211.3744781188117
2024,9,4,11,38,6.47,2024-09-04 11:38:06.470,363,23.013452,-109.722493,10.565,1.0,191.7,106.0,46.9,219.0545365884943
2024,9,4,11,38,13.95,2024-09-04 11:38:13.950,364,23.018433,-109.723869,10.829,1.6,191.6,107.2,53.6,219.55044978318764
2024,9,4,11,41,17.36,2024-09-04 11:41:17.360,365,23.015277,-109.731519,11.039,1.5,198.6,102.5,59.5,223.49096178592995
2024,9,4,11,45,1.55,2024-09-04 11:45:01.550,366,23.023157,-109.73514,11.245,1.7,193.3,103.1,59.8,219.0764706672079
2024,9,4,11,45,17.77,2024-09-04 11:45:17.770,367,23.015875,-109.718905,10.822,1.5,190.8,110.2,61.6,220.33764998292963
2024,9,4,11,45,30.74,2024-09-04 11:45:30.740,368,23.016638,-109.729069,10.828,1.5,195.2,103.8,49.0,221.08251853097747
2024,9,4,11,47,53.05,2024-09-04 11:47:53.050,369,23.024493,-109.731104,11.194,1.4,192.3,135.4,68.9,235.18599022901003
2024,9,4,11,50,1.62,2024-09-04 11:50:01.620,370,23.014408,-109.722559,10.737,1.6,191.5,105.2,44.8,218.49322643963131
2024,9,4,12,0,59.25,2024-09-04 12:00:59.250,371,23.004421,-109.755786,11.195,1.5,185.5,91.4,116.9,206.7950918179636
2024,9,4,12,15,23.45,2024-09-04 12:15:23.450,372,23.022172,-109.739201,12.478,1.4,204.5,105.5,74.2,230.1097564207133
2024,9,4,12,24,26.84,2024-09-04 12:24:26.840,373,23.0179,-109.723267,11.152,1.7,196.8,114.7,62.4,227.78571070196656
2024,9,4,12,26,27.26,2024-09-04 12:26:27.260,374,23.014614,-109.725114,11.036,1.8,196.0,103.6,37.8,221.69564722835673
2024,9,4,12,41,15.14,2024-09-04 12:41:15.140,375,23.025079,-109.740007,11.706,1.2,196.2,101.0,75.1,220.6704329990767
2024,9,4,12,43,32.51,2024-09-04 12:43:32.510,376,23.018097,-109.727336,10.736,1.5,189.4,101.6,41.6,214.93003512771313
2024,9,4,12,57,32.52,2024-09-04 12:57:32.520,377,23.024801,-109.744417,11.707,1.2,198.2,100.2,85.3,222.08845084785472
2024,9,4,13,6,19.66,2024-09-04 13:06:19.660,378,23.02203,-109.736572,11.582,1.9,198.4,102.5,65.5,223.31325531638288
2024,9,4,13,13,26.49,2024-09-04 13:13:26.490,379,23.015552,-109.725667,11.128,1.9,194.0,105.2,40.8,220.68765257712087
2024,9,4,13,19,1.92,2024-09-04 13:19:01.920,380,23.023291,-109.732153,11.915,1.8,205.5,109.5,52.3,232.85295789403236
2024,9,4,13,30,37.08,2024-09-04 13:30:37.080,381,23.015527,-109.722005,10.749,1.6,191.5,105.5,53.9,218.63782838292187
2024,9,4,13,34,21.35,2024-09-04 13:34:21.350,382,23.023022,-109.738582,11.521,2.1,196.3,100.8,71.7,220.66791792193084
2024,9,4,13,36,56.84,2024-09-04 13:36:56.840,383,23.020671,-109.729248,10.993,2.3,193.6,104.3,44.4,219.90782159805048
2024,9,4,13,48,49.45,2024-09-04 13:48:49.450,384,23.020376,-109.728011,10.932,1.3,199.1,119.7,63.6,232.31207458933335
2024,9,4,13,48,56.14,2024-09-04 13:48:56.140,385,23.01323,-109.72513,11.19,1.4,198.2,108.6,36.2,226.0026548516632
2024,9,4,13,51,43.5,2024-09-04 13:51:43.500,386,23.013304,-109.721908,10.913,1.4,193.0,106.1,45.4,220.24125408288063
2024,9,4,14,10,8.76,2024-09-04 14:10:08.760,387,23.016351,-109.762834,11.489,1.5,191.0,144.2,121.7,239.32120674942288
2024,9,4,14,12,24.5,2024-09-04 14:12:24.500,388,23.025562,-109.741919,11.665,1.9,196.4,101.0,79.5,220.84827370844445
2024,9,4,14,16,19.29,2024-09-04 14:16:19.290,389,23.021696,-109.724373,10.737,1.7,183.1,144.6,63.3,233.31260145992977
2024,9,4,14,35,55.54,2024-09-04 14:35:55.540,390,23.012374,-109.722819,11.077,1.4,194.9,105.4,36.4,221.57429905113096
2024,9,4,14,51,25.05,2024-09-04 14:51:25.050,391,23.025863,-109.743091,11.69,1.6,196.5,100.4,82.5,220.66356745054225
2024,9,4,14,58,47.9,2024-09-04 14:58:47.900,392,23.02642,-109.740413,11.889,1.4,196.1,108.9,74.5,224.30876041742104
2024,9,4,15,45,46.51,2024-09-04 15:45:46.510,394,23.015245,-109.727295,11.34,2.4,196.1,106.1,47.9,222.9628220129984
2024,9,4,15,51,43.64,2024-09-04 15:51:43.640,395,23.025083,-109.737769,11.096,1.9,190.6,99.4,65.8,214.96213620077376
2024,9,4,16,8,20.52,2024-09-04 16:08:20.520,396,23.014933,-109.724504,10.889,1.4,193.3,104.2,40.5,219.59628867537813
2024,9,4,16,12,59.25,2024-09-04 16:12:59.250,397,23.024508,-109.735628,11.146,1.7,190.9,99.5,59.8,215.2743830556715
2024,9,4,16,13,14.61,2024-09-04 16:13:14.610,398,23.026402,-109.760026,6.456,1.3,169.2,70.2,131.8,183.1848246989908
2024,9,4,16,23,19.86,2024-09-04 16:23:19.860,399,23.018585,-109.731144,11.203,1.8,198.3,102.4,50.2,223.1785159911231
2024,9,4,16,27,7.86,2024-09-04 16:27:07.860,400,23.016394,-109.710376,10.676,1.9,178.4,140.1,77.5,226.83599802500484
2024,9,4,16,30,29.74,2024-09-04 16:30:29.740,401,23.016628,-109.727148,11.116,1.7,192.7,104.3,43.5,219.1159054016846
2024,9,4,16,31,11.6,2024-09-04 16:31:11.600,402,23.026172,-109.742692,11.845,1.2,203.8,135.4,176.6,244.67856465166705
2024,9,4,16,41,44.9,2024-09-04 16:41:44.900,403,23.024797,-109.744897,11.65,1.4,192.1,115.2,85.4,223.99430796339445
2024,9,4,17,5,28.36,2024-09-04 17:05:28.360,404,23.022097,-109.727995,10.859,2.2,188.6,101.9,44.5,214.36783807278553
2024,9,4,17,8,22.68,2024-09-04 17:08:22.680,405,23.023012,-109.739795,11.307,1.2,248.6,113.7,80.3,273.3672438314437
2024,9,4,17,16,27.5,2024-09-04 17:16:27.500,406,23.010461,-109.75201,11.388,1.5,188.3,91.8,107.5,209.4853932855463
2024,9,4,17,18,47.4,2024-09-04 17:18:47.400,407,23.014018,-109.721322,10.867,1.4,190.8,147.2,75.5,240.98232300316135
2024,9,4,17,38,8.82,2024-09-04 17:38:08.820,408,23.023106,-109.736385,10.965,1.6,189.8,100.9,62.9,214.95313442701877
2024,9,4,17,46,4.28,2024-09-04 17:46:04.280,409,23.019132,-109.723332,10.703,1.2,179.7,141.7,68.8,228.8470668372221
2024,9,4,17,46,14.18,2024-09-04 17:46:14.180,410,23.02583,-109.721086,11.119,1.4,179.9,133.1,60.1,223.78476266269783
2024,9,4,17,50,43.0,2024-09-04 17:50:43.000,411,23.017251,-109.729549,10.823,2.5,193.8,100.7,46.7,218.40084706795437
2024,9,4,17,55,8.72,2024-09-04 17:55:08.720,413,23.022656,-109.732308,10.927,1.9,188.8,100.6,52.0,213.92942761574432
2024,9,4,18,11,12.32,2024-09-04 18:11:12.320,414,23.014762,-109.719564,11.063,1.8,196.7,106.9,57.0,223.87161499395137
2024,9,4,20,7,39.6,2024-09-04 20:07:39.600,417,23.017312,-109.720239,11.243,2.1,191.7,109.1,54.5,220.57130366391723
2024,9,4,20,15,34.08,2024-09-04 20:15:34.080,418,23.017747,-109.733594,11.386,2.5,198.1,102.9,59.8,223.23086704127635
2024,9,4,20,37,56.46,2024-09-04 20:37:56.460,419,23.01601,-109.735213,11.385,2.3,196.7,101.1,71.1,221.16080122842743
2024,9,4,20,43,13.62,2024-09-04 20:43:13.620,420,23.019228,-109.723836,10.595,2.5,185.3,100.4,55.8,210.75163107316632
2024,9,4,21,4,57.84,2024-09-04 21:04:57.840,421,23.007056,-109.749674,11.123,2.5,78.8,157.2,50.1,175.8444767401012
2024,9,4,21,27,55.74,2024-09-04 21:27:55.740,423,23.022992,-109.718001,10.271,1.4,208.6,149.3,68.9,256.5237805740435
2024,9,4,21,59,14.84,2024-09-04 21:59:14.840,424,23.024699,-109.734391,9.898,1.5,183.3,112.4,67.0,215.0177899616681
2024,9,4,22,18,57.12,2024-09-04 22:18:57.120,425,23.016132,-109.726628,10.72,2.3,195.2,108.1,48.6,223.13370431201108
2024,9,4,22,23,30.22,2024-09-04 22:23:30.220,426,23.026355,-109.740796,11.787,2.5,198.0,104.1,92.6,223.69803307137056
2024,9,4,22,59,34.72,2024-09-04 22:59:34.720,427,23.017523,-109.725602,11.094,2.3,193.3,104.8,41.7,219.88162724520663
2024,9,4,23,0,49.72,2024-09-04 23:00:49.720,428,23.026634,-109.736784,11.017,1.9,190.6,99.4,60.7,214.96213620077376
2024,9,4,23,11,53.6,2024-09-04 23:11:53.600,429,23.025586,-109.738615,10.404,1.4,185.0,94.5,69.0,207.7384172463052
2024,9,4,23,42,52.48,2024-09-04 23:42:52.480,430,23.019952,-109.727417,10.794,1.6,195.7,106.6,46.5,222.84983733447055
2024,9,5,0,7,40.04,2024-09-05 00:07:40.040,431,23.01959,-109.722062,10.722,1.4,205.5,119.3,57.7,237.61889655496677
2024,9,5,0,16,11.8,2024-09-05 00:16:11.800,432,23.01642,-109.724878,10.668,1.3,192.6,101.7,42.5,217.80185949619437
2024,9,5,0,17,19.49,2024-09-05 00:17:19.490,433,23.016683,-109.719189,10.748,1.5,192.8,109.2,60.5,221.5772551504328
2024,9,5,0,17,33.59,2024-09-05 00:17:33.590,434,23.01768,-109.714233,10.296,1.4,216.3,127.5,88.4,251.08154054012016
2024,9,5,0,27,9.34,2024-09-05 00:27:09.340,435,23.022933,-109.729728,10.538,2.0,188.5,101.8,52.6,214.23232715909143
2024,9,5,0,27,42.89,2024-09-05 00:27:42.890,436,23.018679,-109.719076,10.657,1.7,215.6,117.1,72.7,245.34826267980785
2024,9,5,0,42,45.22,2024-09-05 00:42:45.220,437,23.012821,-109.720321,10.851,2.3,190.9,108.7,47.5,219.67817369961907
2024,9,5,0,54,54.4,2024-09-05 00:54:54.400,438,23.024756,-109.718254,10.453,1.7,201.4,116.5,74.6,232.6675955091297
2024,9,5,1,12,7.33,2024-09-05 01:12:07.330,439,23.023378,-109.738371,11.348,2.4,196.4,102.1,69.0,221.35349556761017
